,price,type,address,url,agent_url,postcode,number_bedrooms,search_date,loc,coordinates,lat,lon
258,150000.0,1 bedroom flat for sale,"294/7 Easter Road, Edinburgh, EH6 8JU",http://www.rightmove.co.uk/properties/99327254,http://www.rightmove.co.uk/estate-agents/agent/Ralph-Hendrie-Legal/Edinburgh-210887.html,EH6,1.0,2021-01-17 16:42:17.951429,"Easter Road Stadium, 12, Albion Place, Lorne, Leith Central, City of Edinburgh, Scotland, EH7 5QG, United Kingdom","(55.9616856, -3.1651677730061154)",55.9616856,-3.1651677730061154
259,145000.0,1 bedroom flat for sale,"West Norton Place, Edinburgh, EH7",http://www.rightmove.co.uk/properties/75197461,http://www.rightmove.co.uk/estate-agents/agent/MOV8-Real-Estate-Principal-GPM-Branch/Scotland-Head-Office-138737.html,EH7,1.0,2021-01-17 16:42:17.951429,"West Norton Place, Hillside, Leith Central, City of Edinburgh, Scotland, EH7 5AN, United Kingdom","(55.9573055, -3.1720999)",55.9573055,-3.1720999
260,145000.0,1 bedroom flat for sale,"24/3 Coltbridge Avenue, Edinburgh, EH12 6AH",http://www.rightmove.co.uk/properties/83257567,http://www.rightmove.co.uk/estate-agents/agent/Simpson-and-Marwick/Edinburgh-15605.html,EH12,1.0,2021-01-17 16:42:17.951429,"Coltbridge Avenue, Murrayfield, City of Edinburgh, Scotland, EH12 6AH, United Kingdom","(55.9465559, -3.2354663)",55.9465559,-3.2354663
261,140000.0,1 bedroom flat for sale,"5/5 Gibson Terrace, Edinburgh, EH11 1AU",http://www.rightmove.co.uk/properties/102042287,http://www.rightmove.co.uk/estate-agents/agent/Jardine-Phillips/Edinburgh-67068.html,EH11,1.0,2021-01-17 16:42:17.951429,"Gibson Terrace, Fountainbridge, City of Edinburgh, Scotland, EH11 1AU, United Kingdom","(55.9402782, -3.2170701)",55.9402782,-3.2170701
262,140000.0,1 bedroom flat for sale,"40/1 Redbraes Place, Broughton, EH7 4LL",http://www.rightmove.co.uk/properties/100859480,http://www.rightmove.co.uk/estate-agents/agent/Deans-Properties/Newington-128743.html,EH7,1.0,2021-01-17 16:42:17.951429,"Redbraes Place, Broughton Road, Leith, Leith Central, City of Edinburgh, Scotland, EH7 4QN, United Kingdom","(55.9676984, -3.1873293)",55.9676984,-3.1873293
263,135000.0,1 bedroom flat for sale,"31/15 Buchanan Street, Leith, Edinburgh, EH6 8RD",http://www.rightmove.co.uk/properties/86134363,http://www.rightmove.co.uk/estate-agents/agent/Warners-Solicitors/Edinburgh-91640.html,EH6,1.0,2021-01-17 16:42:17.951429,"Buchanan Street, Lorne, Leith Central, City of Edinburgh, Scotland, EH6 8SQ, United Kingdom","(55.9637831, -3.1761448)",55.9637831,-3.1761448
264,130000.0,1 bedroom flat for sale,"Beaverbank Place, Edinburgh",http://www.rightmove.co.uk/properties/85726456,http://www.rightmove.co.uk/estate-agents/agent/Yopa/Scotland-77046.html,,1.0,2021-01-17 16:42:17.951429,"Beaverbank Place, Powderhall, New Town/Broughton, City of Edinburgh, Scotland, EH7 4GP, United Kingdom","(55.9643784, -3.1948576)",55.9643784,-3.1948576
265,130000.0,1 bedroom flat for sale,"132/10 Albert Street, Edinburgh, EH7 5LT",http://www.rightmove.co.uk/properties/76136628,http://www.rightmove.co.uk/estate-agents/agent/Blackadders-LLP/Edinburgh-93847.html,EH7,1.0,2021-01-17 16:42:17.951429,"Albert Street, Brunswick, Leith Central, City of Edinburgh, Scotland, EH7 5LG, United Kingdom","(55.9624811, -3.174489)",55.9624811,-3.174489
266,125000.0,1 bedroom flat for sale,"Albert Street, Edinburgh, EH7",http://www.rightmove.co.uk/properties/101012696,http://www.rightmove.co.uk/estate-agents/agent/WATERMANS-LEGAL-LIMITED/Edinburgh-198836.html,EH7,1.0,2021-01-17 16:42:17.951429,"Albert Street, Brunswick, Leith Central, City of Edinburgh, Scotland, EH7 5LG, United Kingdom","(55.9624811, -3.174489)",55.9624811,-3.174489
267,165000.0,1 bedroom flat for sale,"101/11 Broughton Road, Broughton, Edinburgh, EH7 4EG",http://www.rightmove.co.uk/properties/85767514,http://www.rightmove.co.uk/estate-agents/agent/McEwan-Fraser-Legal/Scotland-68041.html,EH7,1.0,2021-01-17 16:42:17.951429,"Broughton Road, Canonmills, New Town/Broughton, City of Edinburgh, Scotland, EH7 4EG, United Kingdom","(55.9642672, -3.1925762)",55.9642672,-3.1925762
